participant_id;session_id;participant_type;team_name;team_code;sport;birth_year;age_2026;gender;location;coach_interviewed;question_key;response_text;
T3_A01;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q11_Athlete;Not in my team;
T3_A01;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q12_Athlete;Yeah, probably;
T3_A01;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q13_Athlete;If wrong sizes, communication should be better;
T3_A02;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q1_Athlete;Motivated too by questions;
T3_A02;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q2_Athlete;Yes;
T3_A02;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q3_Athlete;Yeah, it would be okay to use what others;
T3_A02;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q4_Athlete;shoes, shorts, and tee shirts;
T3_A02;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q5_Athlete;old shoes, I can give them away;
T3_A02;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q6_Athlete;app;
T3_A02;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q7_Athlete;Yes, because you get something in return if you give someone;
T3_A02;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q8_Athlete;does not matter;
T3_A02;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q9_Athlete;It feels bad. He does not involve himself;
T3_A02;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q10_Athlete;I sold some;
T3_A02;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q11_Athlete;I don't know;
T3_A02;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q12_Athlete;Yes;
T3_A02;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q13_Athlete;Should have descriptions;
T3_A03;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q1_Athlete;Motivated by questions and answering them.;
T3_A03;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q2_Athlete;Yes;
T3_A03;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q3_Athlete;Yeah, if it's good and less tokens, I could see myself in it;
T3_A03;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q4_Athlete;yeah, maybe some shoes, shorts;
T3_A03;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q5_Athlete;t-shirts;
T3_A03;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q6_Athlete;app;
T3_A03;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q7_Athlete;If I get traded, I am happy;
T3_A03;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q8_Athlete;I would be fine;
T3_A03;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q9_Athlete;I would feel it is unnecessary because it is not coming back;
T3_A03;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q10_Athlete;I give away my shoes;
T3_A03;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q11_Athlete;I don't know;
T3_A03;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q12_Athlete;Yeah, then they could get utilized by this;
T3_A03;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q13_Athlete;Yeah, I agree;
T3_A04;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q1_Athlete;I feel that if you get stuff, you will come up to practice;
T3_A04;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q2_Athlete;Yes;
T3_A04;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q3_Athlete;Yes, if it is of good quality;
T3_A04;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q4_Athlete;backpacks;
T3_A04;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q5_Athlete;t-shirts and shoes;
T3_A04;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q6_Athlete;practice;
T3_A04;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q7_Athlete;Yeah, it will feel different, more like if you just give it for a good cause rather than tokens;
T3_A04;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q8_Athlete;It would be fine if I saw him and exchanged;
T3_A04;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q9_Athlete;Yeah, I feel the same. It is unnecessary, this app, if no one uses it;
T3_A04;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q10_Athlete;No, I have not;
T3_A04;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q11_Athlete;I don't know;
T3_A04;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q12_Athlete;Of course, people who don't want to have it in the first place, this would help;
T3_A04;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q13_Athlete;Yeah, I feel the same, make sure it is safe, to trust it.;
T3_A05;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q1_Athlete;I agree as well.;
T3_A05;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q2_Athlete;Yes;
T3_A05;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q3_Athlete;Yes;
T3_A05;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q4_Athlete;shoes and backpacks too;
T3_A05;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q5_Athlete;shoes;
T3_A05;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q6_Athlete;app or practice;
T3_A05;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q7_Athlete;Yeah, I agree it feels different than giving away normally;
T3_A05;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q8_Athlete;I would be fine with both, but prefer my own team;
T3_A05;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q9_Athlete;Yeah, I agree with them;
T3_A05;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q10_Athlete;I have sold stuff to the other teammates;
T3_A05;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q11_Athlete;No;
T3_A05;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q12_Athlete;Yeah, it would help.;
T3_A05;T3;athlete;Uppsala Basketball P10;UBP-P10;Basketball;2010;15;Male;Uppsala, Sweden;yes;Q13_Athlete;Scam-free;
T4_A01;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q1_Athlete;I think it is a great idea, I have not tried it, it is new thinking, not done before. Yeah, it is good.;
T4_A01;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q2_Athlete;I don't know, I think it could be different person to person, if you don't have money, I will think it's a great motivation;
T4_A01;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q3_Athlete;I would be comfortable. I usually share my things, it's good not to throw them away just because they are used.;
T4_A01;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q4_Athlete;new shinpads, gloves, and giving away jackets;
T4_A01;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q5_Athlete;new shinpads, gloves, and giving away jackets;
T4_A01;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q6_Athlete;The app is nice, it would be complicated with delivery, easier in trainings;
T4_A01;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q7_Athlete;no;
T4_A01;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q8_Athlete;good with both, more with team;
T4_A01;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q9_Athlete;i would not care, because we really do not know, if they have something to give back to the community;
T4_A01;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q10_Athlete;Yes, I have, both sell and given away to cousins and family;
T4_A01;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q11_Athlete;No, not in football, because it is cheap, maybe in hockey;
T4_A01;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q12_Athlete;yes;
T4_A01;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q13_Athlete;I think it will work, good paying system, app should be well-made, programmed, and not lag;
T4_A02;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q1_Athlete;Well, it is a very good system. It is very good thinking.;
T4_A02;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q2_Athlete;Very great motivation, because maybe you don't always have money to get the things;
T4_A02;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q3_Athlete;Yes, it depends on what product it is. If it is clothes, I don't know, but I will be willing to give them away.;
T4_A02;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q4_Athlete;giving away whatever I don't need at home;
T4_A02;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q5_Athlete;giving away whatever I don't need at home;
T4_A02;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q6_Athlete;person I don't know - use app, I know - training;
T4_A02;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q7_Athlete;Well, yes, because if I get it through the app i get tokens, face-to-face, I get real money, and i have more things I could buy;
T4_A02;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q8_Athlete;it depends, people my age are okay, else less comfortable;
T4_A02;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q9_Athlete;as long as I get tokens, I would not care;
T4_A02;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q10_Athlete;yes to family, like used boots through the platform and got money;
T4_A02;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q11_Athlete;not really here in Uppsala, but I have seen on social media;
T4_A02;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q12_Athlete;Yes, I think so, it is good that you answer questions and get tokens and buy things, instead of buying with real money;
T4_A02;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q13_Athlete;Well, I think it is very good;
T4_A03;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q1_Athlete;It is a great system, where you can get shinpads, shoes, etc. Easy money.;
T4_A03;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q2_Athlete;Motivation;
T4_A03;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q3_Athlete;I will be giving away, but getting it would not be like that.;
T4_A03;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q4_Athlete;boots, shirts, and everything that I don't need will be given away;
T4_A03;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q5_Athlete;boots, shirts, and everything that I don't need will be given away;
T4_A03;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q6_Athlete;face to face will be better, far away is app;
T4_A03;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q7_Athlete;i would not care;
T4_A03;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q8_Athlete;i would not care;
T4_A03;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q9_Athlete;if they don't, it does not matter;
T4_A03;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q10_Athlete;with family, yes, not with strangers and platforms;
T4_A03;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q11_Athlete;not in my life;
T4_A03;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q12_Athlete;Yeah;
T4_A03;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q13_Athlete;Yes, I think it would, maybe the app lags and scams;
T4_A04;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q1_Athlete;Great system yeah;
T4_A04;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q2_Athlete;Yes motivation;
T4_A04;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q3_Athlete;Comfortable giving away and getting, coz some don't have money for new, I would be willing;
T4_A04;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q4_Athlete;boots and gloves, and give away all;
T4_A04;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q5_Athlete;boots and gloves, and give away all;
T4_A04;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q6_Athlete;Face to face will be better;
T4_A04;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q7_Athlete;i would not care;
T4_A04;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q8_Athlete;i would not care;
T4_A04;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q9_Athlete;It does not matter;
T4_A04;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q10_Athlete;no;
T4_A04;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q11_Athlete;not in my life;
T4_A04;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q12_Athlete;Yes;
T4_A04;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q13_Athlete;Scams and lags;
T4_A05;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q1_Athlete;I would say the same, great system.;
T4_A05;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q2_Athlete;It kind of motivates me. If you give me some things for coins, it makes me do more;
T4_A05;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q3_Athlete;sharing is caring, I would like to give my stuffs;
T4_A05;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q4_Athlete;boots, gloves, and shin pads, and give away anything, because some people need it;
T4_A05;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q5_Athlete;boots, gloves, and shin pads, and give away anything, because some people need it;
T4_A05;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q6_Athlete;I mean, in training is best;
T4_A05;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q7_Athlete;i would not care;
T4_A05;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q8_Athlete;i feel comfortable with my team;
T4_A05;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q9_Athlete;It does not matter;
T4_A05;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q10_Athlete;I give away to people I know, like friends, like shoes in smaller sizes of mine;
T4_A05;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q11_Athlete;Yes, I used to know them, one of my friends;
T4_A05;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q12_Athlete;it will make them more part of the team;
T4_A05;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q13_Athlete;Scams;
T4_A06;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q1_Athlete;It is good, you get equipment just by answering the questions.;
T4_A06;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q2_Athlete;I don't know if it's good for me, but for kids who cannot afford more can get use of this;
T4_A06;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q3_Athlete;Yes, of course;
T4_A06;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q4_Athlete;shinpad, jerseys, and give away anything;
T4_A06;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q5_Athlete;shinpad, jerseys, and give away anything;
T4_A06;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q6_Athlete;for me, it's anywhere;
T4_A06;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q7_Athlete;i would not care;
T4_A06;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q8_Athlete;anyone;
T4_A06;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q9_Athlete;I'm just happy to contribute to the system, that's it;
T4_A06;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q10_Athlete;Sometimes I buy and give away;
T4_A06;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q11_Athlete;no;
T4_A06;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q12_Athlete;to some extent;
T4_A06;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q13_Athlete;It's gonna work possibly as it is;
T4_A07;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q1_Athlete;It is good, especially for people who don't have a lot of money;
T4_A07;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q2_Athlete;I also think it's pretty good for people who do not have a lot of money. I might use it if I don't have a lot of money;
T4_A07;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q3_Athlete;Of course;
T4_A07;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q4_Athlete;jackets;
T4_A07;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q5_Athlete;jackets;
T4_A07;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q6_Athlete;Anywhere;
T4_A07;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q7_Athlete;i would not care;
T4_A07;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q8_Athlete;anyone;
T4_A07;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q9_Athlete;It does not matter;
T4_A07;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q10_Athlete;sometimes I buy and give away;
T4_A07;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q11_Athlete;I heard but not seen;
T4_A07;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q12_Athlete;yes, ofcourse;
T4_A07;T4;athlete;IF VP;IFV-P11P12;Football;;13-14;Male;Uppsala, Sweden;yes;Q13_Athlete;It would go well in our team;
T5_A01;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q1_Athlete;That's a great idea, I like it;
T5_A01;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q2_Athlete;It feels like a reward;
T5_A01;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q3_Athlete;Yeah I would probably yes;
T5_A01;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q4_Athlete;Shoes and shinpad, maybe shorts;
T5_A01;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q5_Athlete;Shoes maybe;
T5_A01;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q6_Athlete;Probably the app;
T5_A01;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q7_Athlete;Yeah it feels different, it is like getting a reward;
T5_A01;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q8_Athlete;I would be comfortable with other teams too;
T5_A01;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q9_Athlete;It does not really matter for me;
T5_A01;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q10_Athlete;You can go to blanket, and giveaway, i did not received;
T5_A01;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q11_Athlete;I have not met anyone, but i think it is hard to start into sports if you dont have equipments because of money;
T5_A01;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q12_Athlete;Yeah probably help them stay and get stuff;
T5_A01;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q13_Athlete;I think it would work;
T5_A02;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q1_Athlete;I think its a great idea, for people who do not have much money, use this company to get things for themselves;
T5_A02;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q2_Athlete;Its feels like a reward;
T5_A02;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q3_Athlete;Yes I would;
T5_A02;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q4_Athlete;Goalie gloves;
T5_A02;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q5_Athlete;Yes shoes;
T5_A02;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q6_Athlete;Probably the app;
T5_A02;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q7_Athlete;Yeah, it will feel like getting a reward rather than simply getting it for money or something;
T5_A02;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q8_Athlete;Other teams too;
T5_A02;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q9_Athlete;It does not matter;
T5_A02;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q10_Athlete;I have given away my older shinpads to my sister;
T5_A02;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q11_Athlete;No I did not;
T5_A02;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q12_Athlete;It would help;
T5_A02;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q13_Athlete;Yes I also think it would work;
T5_A03;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q1_Athlete;Nice idea;
T5_A03;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q2_Athlete;It feels like a reward and also motivation;
T5_A03;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q3_Athlete;I would be comfortable;
T5_A03;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q4_Athlete;Shoes and jerseys;
T5_A03;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q5_Athlete;Jerseys and shoes;
T5_A03;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q6_Athlete;Probably the app;
T5_A03;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q7_Athlete;Like a reward;
T5_A03;T5;athlete;Uppsala IF U15;UIF-U15;Football;2010;15;Male;Uppsala, Sweden;yes;Q8_Athlete;Other teams also;
